user_id,age_range,gender,state,city,phone_price_range,phone_model,language,request_id,id_md5,timestamp,device_type,network_type,has_request
U_321464,55+,MALE,UP,Mumbai,high,iPhone15,English,REQ_000796,4d49754ead1c81f64f2f5db554c1cad5,52:41.5,,4G,1
U_296471,18-24,FEMALE,DL,Lucknow,high,RedmiNote,Telugu,REQ_000797,b9e22da14a0df2d0cc38b40f657c5152,34:59.5,Mobile,WiFi,1
U_99550,35-44,FEMALE,,Chennai,low,RedmiNote,Hindi,REQ_000798,bc925b88f0ce26cdfdf55798fc0df9ce,16:54.5,Tablet,WiFi,1
U_437411,18-24,MALE,ka,Bangalore,,RedmiNote,Hindi,REQ_000799,590984f3f13c02442044b8f9e4285a1c,57:30.5,,5G,1
U_23977,below_18,,KA,Mumbai,,SamsungS23,Hindi,REQ_000800,b0c83b50d394b8f104038d55b60b4728,34:49.5,Tablet,4G,1
U_215289,45-54,FEMALE,,Delhi,high,SamsungS23,Tamil,REQ_000801,0fdf78064faa9620ffa0a90885513a74,19:37.5,,5G,1
U_257354,below_18,MALE,KA,,low,iPhone15,Telugu,REQ_000802,a2e86a63e759c83ab57136d8770217a6,02:15.5,Mobile,4G,1
U_444052,,,DL,,,RedmiNote,Tamil,REQ_000803,e027938bee78539bfd940517ab85a780,20:24.5,,4G,1
U_195652,55+,,ka,Mumbai,low,Pixel8,Tamil,REQ_000804,b9189c0aed915ff9720db12ea5db07e7,00:48.5,Tablet,4G,1
U_81044,18-24,FEMALE,MH,Lucknow,,SamsungS23,Tamil,REQ_000805,e56379754f9e7f4e981574a3e839e88a,54:09.5,Mobile,4G,1
U_250531,,m,DL,Delhi,mid,iPhone15,Hindi,REQ_000806,114b4f2298ca7dd9a65493f385d2bcf4,06:28.5,,4G,1
U_90523,55+,MALE,MH,Lucknow,mid,Pixel8,Tamil,REQ_000807,d6b6386b9d0cc0f865c97cdb04ed99e7,10:28.5,Mobile,4G,1
U_466351,18-24,,KA,Bangalore,high,RedmiNote,Telugu,REQ_000808,774150e80325cdbb9dcd0b86786dfe51,52:25.5,,4G,1
U_442388,,f,MH,Chennai,low,Pixel8,Hindi,REQ_000809,b76876c451e2333b1f0b11613cebde95,44:42.5,Mobile,WiFi,1
U_168000,18-24,,,Delhi,mid,SamsungS23,Hindi,REQ_000810,fd3964b56df5f0cb2919a114b77df91a,09:17.5,Mobile,4G,1
U_217970,,m,,Delhi,,RedmiNote,Hindi,REQ_000811,8a5aa6161e89868c9357f8e62cdeee75,04:42.5,Mobile,4G,1
U_391656,below_18,FEMALE,KA,,high,SamsungS23,Hindi,REQ_000812,0efb29cdf2c93b1bd9c9b4c2120951f4,30:37.5,,WiFi,1
U_349060,below_18,m,TN,Delhi,high,iPhone15,Tamil,REQ_000813,499a034fbf27f172b26a3f1d7011f01f,02:17.5,Tablet,5G,1
U_49866,45-54,,,Lucknow,high,RedmiNote,English,REQ_000814,c7cde5c8c3e19d2e28c4c8cb826d292c,23:42.5,Mobile,5G,1
U_300678,25-34,MALE,DL,Mumbai,low,RedmiNote,English,REQ_000815,971c5fc7bfbbbbc2130184a425e47313,55:51.5,Mobile,4G,1
U_88924,,FEMALE,UP,Lucknow,mid,RedmiNote,English,REQ_000816,627ee3a5702c7ef0b37e932a83451983,49:06.5,Tablet,5G,1
U_83570,55+,,TN,Mumbai,mid,RedmiNote,English,REQ_000817,2f25d35f959073059996d9f8c0100e79,56:39.5,Tablet,5G,1
U_372132,35-44,MALE,DL,Bangalore,low,Pixel8,Telugu,REQ_000818,666d8f9fa3e229db4c794cbd85a539ba,49:58.5,Mobile,5G,1
U_168872,45-54,MALE,TN,Chennai,low,Pixel8,Tamil,REQ_000819,352337ee25b58dc0f5d871e5066f9680,16:19.5,Mobile,4G,1
U_424056,35-44,m,,,low,SamsungS23,English,REQ_000820,dd5a7e63592647300118fcc2036eae54,40:17.5,Mobile,4G,1
U_56429,55+,m,TN,,high,SamsungS23,Telugu,REQ_000821,b47fcc235575b736d627a16890aecddc,28:19.5,Tablet,5G,1
U_135250,18-24,,,,mid,RedmiNote,Telugu,REQ_000822,3947e6cc189ae40a62bbf9e83ec03354,56:48.5,Mobile,5G,1
U_173785,25-34,FEMALE,UP,Mumbai,mid,SamsungS23,Hindi,REQ_000823,21fa9ad568626d61be133e3609d90aba,31:19.5,,4G,1
U_289720,35-44,MALE,TN,Bangalore,low,RedmiNote,Telugu,REQ_000824,d40acc91aaa2885a5aca56c29fa43dfe,53:28.5,Mobile,5G,1
U_311816,55+,,MH,,mid,SamsungS23,Hindi,REQ_000825,e6af77e261e51097850945cdbed13323,29:21.5,Tablet,5G,1
U_88765,25-34,MALE,UP,Mumbai,mid,Pixel8,Hindi,REQ_000826,25d7a098302ca330b36040a6134b10f9,13:07.5,Tablet,WiFi,1
U_153921,,,MH,Lucknow,high,SamsungS23,English,REQ_000827,bb9b4bcc4f51c15b5535206a07e22fdb,44:00.5,Mobile,WiFi,1
U_238144,45-54,FEMALE,KA,,mid,iPhone15,English,REQ_000828,e00a2672a9078d52f6c9a3ddebdf57b1,29:28.5,,WiFi,1
U_45797,45-54,FEMALE,MH,,,iPhone15,English,REQ_000829,57f8e1819eddc9bf6cf88718a234d8a0,12:17.5,,4G,1
U_449992,35-44,m,ka,,high,SamsungS23,Hindi,REQ_000830,0e43f83df7cbb136b2fd52d4cf411057,23:43.5,Mobile,4G,1
U_333205,25-34,f,KA,Chennai,high,SamsungS23,Telugu,REQ_000831,2484889ca5199dd8db03ab859fb93005,33:58.5,,4G,1
U_94383,below_18,f,TN,Mumbai,mid,RedmiNote,Hindi,REQ_000832,978abfbae5ca345270f2cd08a0d4c7f3,55:45.5,Mobile,WiFi,1
U_121367,25-34,,DL,Mumbai,mid,Pixel8,Tamil,REQ_000833,f5dfb9893a7a91c1c893e437561a64a9,58:01.5,Tablet,5G,1
U_424271,35-44,FEMALE,,,high,SamsungS23,Tamil,REQ_000834,d376f6af574ac4d0c28f366ac0d7bf62,39:09.5,Tablet,4G,1
U_83725,45-54,,TN,Chennai,high,iPhone15,Telugu,REQ_000835,e8e2aec37c7d76e5d18c2fa150c83e1a,56:12.5,Tablet,WiFi,1
U_409999,45-54,m,MH,Lucknow,mid,RedmiNote,Hindi,REQ_000836,1f01eacd3048912844c3da5f359018ba,03:39.5,Mobile,4G,1
U_214908,55+,FEMALE,MH,Mumbai,low,iPhone15,Hindi,REQ_000837,315df3169451774dd1784f6d5f25c414,03:18.5,Mobile,4G,1
U_383734,55+,f,ka,Bangalore,,SamsungS23,Hindi,REQ_000838,3f1fc2ede106359c3ed94955cf5366a0,24:28.5,,4G,1
U_46994,below_18,FEMALE,MH,Bangalore,mid,iPhone15,Tamil,REQ_000839,e84a7538da0f8af8e5761f75454b88f0,58:13.5,Mobile,WiFi,1
U_354696,,FEMALE,TN,Delhi,low,SamsungS23,Tamil,REQ_000840,b6508d6e5947c9b6d2696b5aff97aded,03:28.5,,5G,1
U_231357,below_18,FEMALE,MH,Mumbai,mid,RedmiNote,English,REQ_000841,0fe17df48589a4edaa5a11b07a001783,43:37.5,Tablet,4G,1
U_28939,25-34,FEMALE,MH,Bangalore,high,iPhone15,Telugu,REQ_000842,af27a8c434ce414cc9d4e0959160ca1f,37:37.5,,WiFi,1
U_59955,45-54,f,MH,Delhi,high,Pixel8,English,REQ_000843,1b62ad1af5735a4b35d20c62b2e758c5,59:14.5,Mobile,5G,1
U_68042,55+,MALE,DL,Chennai,high,iPhone15,English,REQ_000844,e8468b55b527170e45821b3bca0b7dc2,13:32.5,Mobile,WiFi,1
U_51170,45-54,,UP,Lucknow,,Pixel8,Telugu,REQ_000845,b8654de8e519b89bfbddc968a916ac61,54:33.5,Tablet,5G,1
U_104350,25-34,FEMALE,KA,,low,Pixel8,Tamil,REQ_000846,177c7614982dc6e6c88562410c46a709,10:45.5,,WiFi,1
U_57264,45-54,f,MH,Mumbai,high,iPhone15,Hindi,REQ_000847,afe56910fd36220c699dbbdbdd1ecf96,13:47.5,Tablet,4G,1
U_66714,,,MH,,high,RedmiNote,Hindi,REQ_000848,ea5d49db81ef10f8710e6b9334fe54c4,56:00.5,Tablet,5G,1
U_337824,45-54,,ka,Chennai,high,Pixel8,English,REQ_000849,b9d5ed5ad02b9eb895ec0925929e1997,29:03.5,Tablet,5G,1
U_441577,35-44,MALE,,Mumbai,low,Pixel8,Telugu,REQ_000850,00a6100db8b769fbcd9242c1b7243f52,00:37.5,Tablet,4G,1
U_203224,45-54,m,,,low,Pixel8,English,REQ_000851,1d3217a829a7a1c9cee90cb5d4a790a9,06:21.5,Mobile,4G,1
U_361088,25-34,MALE,UP,Lucknow,high,Pixel8,English,REQ_000852,3703331c5e42e669b4712fcfeceabd51,58:13.5,Tablet,4G,1
U_123641,35-44,,MH,Chennai,,RedmiNote,Tamil,REQ_000853,c6aaa597b3d9d2d54ceecca808852729,45:44.5,Tablet,4G,1
U_402728,25-34,f,MH,Delhi,,Pixel8,Tamil,REQ_000854,16280a19660b9002ccded94ba956931c,35:08.5,,5G,1
U_409124,18-24,MALE,TN,,low,RedmiNote,English,REQ_000855,4e3d0ae11b2ec254f82dad59f801475c,53:16.5,Tablet,4G,1
U_322473,25-34,FEMALE,MH,Lucknow,high,SamsungS23,Tamil,REQ_000856,fbbb3308e05327ed2b5096d3b31e0074,09:57.5,Tablet,4G,1
U_284034,25-34,m,TN,Mumbai,low,RedmiNote,Telugu,REQ_000857,3f21a10058c56b2328f30df285bc95e0,48:48.5,,WiFi,1
U_287028,25-34,MALE,DL,Lucknow,low,SamsungS23,Hindi,REQ_000858,d50ae07abf2e09f9c63959a9a173fcc0,59:06.5,,WiFi,1
U_308708,45-54,FEMALE,,,low,SamsungS23,Hindi,REQ_000859,c144065f300bcff1bc7b1f0b71f5580b,11:20.5,Tablet,4G,1
U_14899,35-44,f,UP,Delhi,high,SamsungS23,Tamil,REQ_000860,198670273b942a7f219386e18e56a0c5,44:53.5,Tablet,4G,1
U_270606,55+,MALE,KA,Chennai,high,SamsungS23,Tamil,REQ_000861,7d47c8b31ecdd3b7488ea38a21d2c0c6,10:04.5,Mobile,WiFi,1
U_449588,25-34,,KA,,,iPhone15,Tamil,REQ_000862,0511c60bacb6f88a84ba6f7ec93533d2,57:18.5,,WiFi,1
U_36815,,f,TN,,high,SamsungS23,Hindi,REQ_000863,1427c375f5d57a91fb550c734dee3a50,37:49.5,Mobile,WiFi,1
U_69037,55+,m,DL,Lucknow,mid,iPhone15,Hindi,REQ_000864,35bf6b9d7631f06b15a84ef9a41f0fbd,18:37.5,Mobile,5G,1
U_43320,45-54,f,ka,Chennai,low,RedmiNote,Telugu,REQ_000865,0bb793f844816c74179f95c12716f83e,45:38.5,Tablet,4G,1
U_433974,55+,FEMALE,ka,Lucknow,,SamsungS23,Hindi,REQ_000866,60d3213c5c0cf634cf39210cd1673af3,01:36.5,Tablet,5G,1
U_264137,18-24,,TN,Lucknow,high,Pixel8,Telugu,REQ_000867,8a3a676341b8409b1471f6bd635e6da5,29:42.5,,WiFi,1
U_31459,45-54,f,KA,Lucknow,high,SamsungS23,Tamil,REQ_000868,603d13ffeaf009a0b5e98ce00d27983d,25:02.5,,4G,1
U_93658,55+,m,DL,Delhi,low,RedmiNote,Telugu,REQ_000869,762c91baccf6d2c61f1e8496a2e86c20,31:36.5,,5G,1
U_398053,below_18,m,KA,Delhi,mid,SamsungS23,Hindi,REQ_000870,76a337c4ae0faa3f1c93712f6b9aba31,16:01.5,Mobile,5G,1
U_245201,,f,DL,Chennai,high,Pixel8,Tamil,REQ_000871,e0684f2be0932bad608fe65b1cc8c68d,37:29.5,Tablet,5G,1
U_138305,25-34,FEMALE,KA,Mumbai,low,Pixel8,Telugu,REQ_000872,51878a72e950734397b406a2b3fee932,53:53.5,Tablet,5G,1
U_235594,,FEMALE,TN,,high,Pixel8,English,REQ_000873,e92bddae32f29fccab14f78a31b3ad48,19:17.5,Tablet,WiFi,1
U_326148,,f,ka,Bangalore,mid,RedmiNote,English,REQ_000874,ad8d512b132c36f39d9687987d28eb06,50:15.5,,4G,1
U_217770,25-34,f,KA,Mumbai,low,SamsungS23,Telugu,REQ_000875,28ddf537c193eca46e6b7b3ce6f77604,41:58.5,,5G,1
U_484963,,m,MH,,mid,SamsungS23,English,REQ_000876,f5a7fab4c84e75f157abd8713eb95278,32:44.5,,5G,1
U_284774,below_18,MALE,DL,Lucknow,high,iPhone15,Telugu,REQ_000877,f22feea17002916284be40691204528d,32:52.5,Mobile,WiFi,1
U_391508,35-44,,,Mumbai,high,iPhone15,Tamil,REQ_000878,ddabea04a6e278bf35821b65ca4541fe,12:19.5,,5G,1
U_148868,25-34,f,ka,,low,SamsungS23,English,REQ_000879,77ec40b4d3f20e98b98454616c8528ae,48:27.5,Mobile,WiFi,1
U_35424,below_18,f,,Bangalore,low,RedmiNote,Tamil,REQ_000880,16a93cec4ea31be6779b0cd2863714b7,23:21.5,,WiFi,1
U_448448,below_18,FEMALE,,Chennai,high,iPhone15,Hindi,REQ_000881,769ca5453bf7f903c02be09adba1f1ef,02:32.5,,4G,1
U_430312,35-44,FEMALE,TN,Mumbai,mid,iPhone15,Tamil,REQ_000882,a5ea77a616b5519ef33b19cd391f44b2,34:00.5,Tablet,WiFi,1
U_195166,45-54,FEMALE,TN,Lucknow,mid,SamsungS23,Telugu,REQ_000883,8ab77e59245cb56e9fb96c0a502c6f46,49:44.5,,4G,1
U_351552,45-54,,UP,Bangalore,mid,SamsungS23,Tamil,REQ_000884,2b05916ccbe2911ed1d3d881f53afb85,49:20.5,Mobile,4G,1
U_387942,18-24,m,ka,Chennai,,RedmiNote,Tamil,REQ_000885,92acf1be143b7b9fa2dd7ebe32106485,27:49.5,,WiFi,1
U_487824,18-24,,DL,Mumbai,high,iPhone15,English,REQ_000886,e937cfc9af6e5f9bc3903f4a3d48ea7b,13:15.5,Tablet,5G,1
U_276118,,,ka,Chennai,high,Pixel8,Hindi,REQ_000887,8e129f5c92857d6f891318a8fe7d3bed,11:46.5,Tablet,WiFi,1
U_166479,18-24,FEMALE,DL,Lucknow,low,iPhone15,Telugu,REQ_000888,713219d6ea7d5f95b6f79f21e3ee7d77,21:56.5,Mobile,4G,1
U_297725,25-34,FEMALE,DL,Mumbai,high,RedmiNote,Hindi,REQ_000889,f46366f32484e4cd476627158d859730,27:44.5,Tablet,4G,1
U_169283,18-24,MALE,DL,Lucknow,high,Pixel8,Tamil,REQ_000890,d30591047d1786922dc63549838b0861,10:50.5,,4G,1
U_77169,18-24,m,UP,Mumbai,mid,iPhone15,English,REQ_000891,b4797eac52a60c3bfbc99fc751bd2ae6,24:11.5,Mobile,WiFi,1
U_68523,45-54,m,DL,Bangalore,mid,RedmiNote,Tamil,REQ_000892,2668e52f0333a50cda2b26d9bed1aa1e,40:13.5,Mobile,4G,1
U_289560,45-54,MALE,TN,,mid,Pixel8,English,REQ_000893,de04b7cb7389a9def2963c52940e642f,27:17.5,,5G,1
U_417628,below_18,,TN,Lucknow,mid,Pixel8,Tamil,REQ_000894,b2bb3b8fe637a2a50312e11c2824439b,14:05.5,Mobile,WiFi,1
U_141276,45-54,m,,Chennai,high,iPhone15,Tamil,REQ_000895,c7be38ea9aa05678bd5c06073d360579,41:17.5,Mobile,WiFi,1
U_179221,below_18,MALE,KA,Delhi,mid,iPhone15,English,REQ_000896,ba18347d2fd5926e2befec85743e4d7d,01:41.5,,5G,1
U_29223,,FEMALE,,Mumbai,low,SamsungS23,English,REQ_000897,41ed550aecde88ac89d21b23f11e5c63,38:42.5,,WiFi,1
U_339628,45-54,m,MH,Lucknow,,SamsungS23,Hindi,REQ_000898,a69b561a19de2bdb4de66c870e99dd43,45:03.5,,5G,1
U_406876,25-34,f,ka,,mid,Pixel8,Telugu,REQ_000899,52a69c88ae095e24aec32170562eca97,17:20.5,Tablet,5G,1
U_137503,55+,MALE,TN,,,RedmiNote,Telugu,REQ_000900,ddfa627e50b72c8e3d562ebd26c7f8d7,39:59.5,Mobile,5G,1
U_242312,45-54,f,TN,Bangalore,mid,SamsungS23,Telugu,REQ_000901,f97ffb9a9f73cda3b33cc2bb241456ba,53:29.5,Mobile,WiFi,1
U_369346,35-44,MALE,DL,Delhi,high,Pixel8,Telugu,REQ_000902,eac10cda80ce911c0be9c9836ac786c1,24:18.5,,5G,1
U_235969,45-54,MALE,ka,Lucknow,low,SamsungS23,Telugu,REQ_000903,3ce0ad09b8b006f06176b595d7b4d0c2,47:17.5,Tablet,4G,1
U_176459,18-24,f,DL,Chennai,mid,RedmiNote,Tamil,REQ_000904,3b983693e7f6b895a741f1819b1924f0,01:22.5,Tablet,5G,1
U_46873,25-34,FEMALE,KA,Mumbai,high,iPhone15,Hindi,REQ_000905,dc76a4e12fd1ae5fb2976580da7e3f45,50:39.5,Mobile,5G,1
U_175116,55+,MALE,KA,Delhi,high,SamsungS23,English,REQ_000906,f45051ee317dcdd9f9e727737590f113,01:51.5,Tablet,5G,1
U_324058,35-44,MALE,TN,Delhi,high,SamsungS23,Tamil,REQ_000907,9b3a89b8c5639ff741e3a9a30c3f1fcc,22:24.5,,WiFi,1
U_68730,below_18,MALE,UP,Bangalore,,RedmiNote,Tamil,REQ_000908,dd82e0c5f9a8ad932aac20218c42ae6f,00:29.5,Tablet,5G,1
U_271254,below_18,m,UP,Mumbai,,Pixel8,Telugu,REQ_000909,bb111ff8dae7e55a97599acc00c651b3,24:27.5,Mobile,4G,1
U_112263,35-44,f,UP,Delhi,low,iPhone15,Telugu,REQ_000910,c166190744dd81f837b9e42dd5bcfbcf,19:20.5,,4G,1
U_454337,45-54,f,MH,Mumbai,low,SamsungS23,Hindi,REQ_000911,ccce6d3bf52ff35ab33a7fd143774017,42:29.5,Mobile,5G,1
U_393976,below_18,f,DL,Lucknow,high,Pixel8,Hindi,REQ_000912,4165aa10fc6c794b6f435597b45c5fde,01:43.5,Tablet,5G,1
U_398585,55+,m,MH,Lucknow,high,Pixel8,Hindi,REQ_000913,edf2e4c96cfc771eae4b6af97f0f1003,51:41.5,,4G,1
U_438807,45-54,,DL,,mid,RedmiNote,Telugu,REQ_000914,f79e8c9ee9c91d8b1e51563b5fbd32f8,22:44.5,Mobile,WiFi,1
U_123540,25-34,m,TN,Chennai,low,SamsungS23,Tamil,REQ_000915,4949354729dcde30d4ebf38e5ea6bd2c,23:18.5,Tablet,WiFi,1
U_259756,35-44,FEMALE,MH,Mumbai,low,iPhone15,Telugu,REQ_000916,ad1d46f8d358bf8ce4fa8fdaed4baf0c,37:33.5,Tablet,5G,1
U_459697,below_18,,UP,Chennai,mid,Pixel8,English,REQ_000917,25e76565b06883c039738499ca69ebdf,58:06.5,Tablet,WiFi,1
U_126678,55+,,ka,,low,RedmiNote,Telugu,REQ_000918,daa232653843f28438ad225b9e7faf64,06:34.5,Mobile,4G,1
U_366252,18-24,m,KA,Bangalore,low,Pixel8,English,REQ_000919,d36f358602f1919de4aa517295d28e51,26:25.5,Tablet,5G,1
U_277850,25-34,,,,high,RedmiNote,Tamil,REQ_000920,20d943b7c99fa4d3330c72289a4308b8,15:25.5,,5G,1
U_215969,below_18,,KA,Bangalore,low,iPhone15,Telugu,REQ_000921,30d80bdf579c5dccb4df60c35fc1faff,29:11.5,Mobile,WiFi,1
U_410345,25-34,m,TN,,low,RedmiNote,English,REQ_000922,2738754b35f8d9ef7637f30249694aab,16:34.5,Mobile,4G,1
U_24215,25-34,f,DL,Chennai,high,Pixel8,English,REQ_000923,528da23a9f6d77a97c6d7d70363773d4,37:52.5,Tablet,WiFi,1
U_238176,25-34,MALE,,Bangalore,mid,SamsungS23,Telugu,REQ_000924,99978e2f45e87ef2e189744093fdfd8b,42:56.5,,WiFi,1
U_324426,35-44,f,DL,Lucknow,mid,RedmiNote,Tamil,REQ_000925,5a337d5ad5ad7d4884b53b25b51653b1,25:49.5,,4G,1
U_498203,18-24,f,ka,Lucknow,low,iPhone15,Telugu,REQ_000926,62f9cb1b1cc839b54c2df13dd8256309,23:39.5,Tablet,5G,1
U_471985,55+,f,TN,Bangalore,high,iPhone15,Tamil,REQ_000927,ff862a9830114dc05eaf0bc1219398ca,08:41.5,Mobile,5G,1
U_467331,18-24,FEMALE,UP,,,iPhone15,English,REQ_000928,ac375eb6b5ca3108a7b4143f4b12ba7e,08:53.5,,WiFi,1
U_373377,below_18,,UP,,low,iPhone15,Hindi,REQ_000929,89900fa6f14994c949d19626d2516feb,30:23.5,,4G,1
U_413469,35-44,f,UP,Delhi,low,SamsungS23,Telugu,REQ_000930,e563a9e5632e945bc3a64123ac651816,19:32.5,,4G,1
U_354938,55+,f,TN,Chennai,high,SamsungS23,English,REQ_000931,3b7d54d1ab09f600f45a679a3a6949c0,39:19.5,,5G,1
U_33393,25-34,MALE,DL,Mumbai,mid,Pixel8,Tamil,REQ_000932,9983d9b2ef17af1e781c0ef1c802430f,27:46.5,Mobile,4G,1
U_117468,55+,m,TN,Mumbai,high,RedmiNote,English,REQ_000933,28d2a71eb294a0c6a453ec916715abf9,10:34.5,Mobile,4G,1
U_224843,below_18,m,DL,Chennai,mid,SamsungS23,Telugu,REQ_000934,cfb9ab8d3101fb02d99565ab09cadae7,44:12.5,Tablet,WiFi,1
U_190345,,MALE,,,,iPhone15,English,REQ_000935,75abdffef43eb1c9ff1badad36584be5,26:16.5,Mobile,WiFi,1
U_63054,45-54,FEMALE,,Mumbai,low,RedmiNote,Tamil,REQ_000936,e7d1dbcfb37820d0ca531989a31d2a3a,05:14.5,Mobile,4G,1
U_432638,35-44,,UP,Delhi,,iPhone15,Hindi,REQ_000937,49e1a720a5c6a4263384b1da1dc09f7e,13:18.5,,5G,1
U_174612,45-54,FEMALE,DL,Lucknow,low,Pixel8,Tamil,REQ_000938,ca0a609232936c8b2d33fe48a0673963,56:19.5,,5G,1
U_160319,18-24,FEMALE,MH,,high,SamsungS23,English,REQ_000939,15f6106723b5986f70357872c6649270,36:58.5,,5G,1
U_27470,18-24,FEMALE,,Chennai,high,iPhone15,Hindi,REQ_000940,194799dfd0227a40cadbc4e1e2319616,06:04.5,Mobile,5G,1
U_408507,35-44,f,TN,Mumbai,low,Pixel8,Tamil,REQ_000941,6919fdff2b671317109c3cbe18c0893b,20:02.5,Tablet,4G,1
U_16125,35-44,m,UP,Mumbai,high,RedmiNote,Tamil,REQ_000942,344795bddfa505ded2ff60c62cd46f65,35:57.5,Mobile,5G,1
U_359722,45-54,FEMALE,KA,Delhi,low,RedmiNote,Hindi,REQ_000943,a167391370224ff4e12e94a4ef0338b1,37:39.5,,4G,1
U_98785,45-54,MALE,,Chennai,mid,iPhone15,Tamil,REQ_000944,9eade126bc9cf4fbdb975a30f30bdbc7,08:53.5,Tablet,5G,1
U_447019,,f,KA,Bangalore,,SamsungS23,English,REQ_000945,3ec9e5f3c6c441c413639d295f04d667,16:58.5,,4G,1
U_237565,45-54,m,ka,Lucknow,,iPhone15,Tamil,REQ_000946,0105eae7037608c49716709c64f15bdc,32:55.5,,4G,1
U_489800,below_18,,KA,Delhi,,RedmiNote,Tamil,REQ_000947,1c3d0bed0d11c36a65c2eb5d08869b11,15:47.5,Tablet,5G,1
U_61536,25-34,f,DL,Bangalore,,iPhone15,Hindi,REQ_000948,8b89b1973bde1a5a37db240bebdf50ec,37:30.5,Tablet,4G,1
U_444972,35-44,m,,,low,Pixel8,English,REQ_000949,5ae332ff29ead08d3d64c65758e9b24c,21:28.5,,4G,1
U_261633,25-34,MALE,MH,Lucknow,high,RedmiNote,English,REQ_000950,72de02f64ee9f71833b6fa52cd68a75b,00:34.5,,4G,1
U_218548,35-44,MALE,MH,Delhi,low,iPhone15,English,REQ_000951,c7ab9557f649cfbcd43142c638e6fe33,46:27.5,,WiFi,1
U_109879,35-44,,MH,Mumbai,low,SamsungS23,Hindi,REQ_000952,2a3bcaf19da2d0dff80bdeec3e001120,40:47.5,Tablet,4G,1
U_400800,,m,,,,Pixel8,Tamil,REQ_000953,d1008c04472b42e46da8b53cace4e7ba,26:28.5,Tablet,4G,1
U_84198,55+,,TN,Mumbai,mid,SamsungS23,Hindi,REQ_000954,d78500ba5a33379c2e61c11686047f2c,57:37.5,,4G,1
U_475403,45-54,f,KA,Delhi,low,RedmiNote,Hindi,REQ_000955,5f829e12526877230996acfefaef2ecf,16:28.5,Tablet,4G,1
U_95476,25-34,m,,Lucknow,high,SamsungS23,Tamil,REQ_000956,4cd1906002a13ea045cb904fcb35b29a,16:51.5,Tablet,4G,1
U_220242,25-34,f,TN,Lucknow,low,RedmiNote,Hindi,REQ_000957,b558d35924d975c8abb72f64702d49a4,14:59.5,Tablet,5G,1
U_333836,45-54,FEMALE,ka,Chennai,,RedmiNote,English,REQ_000958,4fda0baa595089cc60fcd7a5cfaee59b,18:06.5,Tablet,4G,1
U_475830,45-54,m,,,high,SamsungS23,Hindi,REQ_000959,f827bbaa199de2818a9e9ab7f4fcd633,53:04.5,Mobile,WiFi,1
U_27593,25-34,FEMALE,KA,Delhi,low,RedmiNote,Hindi,REQ_000960,605168b4555cebda0c083fb193731ee5,28:00.5,,5G,1
U_235945,below_18,FEMALE,ka,Delhi,,SamsungS23,English,REQ_000961,e0a72d466cd45f1e20d61cff4beb6ce3,17:24.5,,WiFi,1
U_53938,35-44,m,MH,Delhi,,RedmiNote,Telugu,REQ_000962,6901cfbcc3ae8df91dea28f7c85fb5b1,27:28.5,Mobile,4G,1
U_343845,25-34,FEMALE,ka,Bangalore,low,SamsungS23,Hindi,REQ_000963,b8cbe93f380465c496a66098b7c852f7,39:36.5,Tablet,WiFi,1
U_471423,,,TN,,mid,SamsungS23,Telugu,REQ_000964,e3289b2b24bd6e08facd7d23a644f460,40:35.5,,WiFi,1
U_60043,below_18,m,DL,,low,iPhone15,Tamil,REQ_000965,b094de96710489b77c1e63f5afc868ea,45:22.5,Tablet,WiFi,1
U_102707,35-44,,TN,Chennai,mid,SamsungS23,Telugu,REQ_000966,e5ce60943fb4afc72d4f5c5884202e5a,59:27.5,,WiFi,1
U_193282,25-34,,DL,,high,iPhone15,Telugu,REQ_000967,5235369266c151213c1373f1bff3b099,41:24.5,,WiFi,1
U_118382,55+,f,ka,Delhi,,RedmiNote,Telugu,REQ_000968,09d8243fcf14dd69943d3633ee3fb457,24:47.5,,WiFi,1
U_239840,,f,KA,Bangalore,,RedmiNote,English,REQ_000969,83760f3125d961aaf17e38045cd7c025,15:51.5,,WiFi,1
U_45895,35-44,f,TN,Delhi,mid,RedmiNote,English,REQ_000970,936e6b3b6893471255d8e85d46961bf8,59:49.5,Tablet,5G,1
U_356578,below_18,f,TN,Chennai,high,iPhone15,English,REQ_000971,b5d0588d558d0eb468fa5fb9da5dfc63,16:14.5,,WiFi,1
U_470244,35-44,MALE,TN,Lucknow,,SamsungS23,English,REQ_000972,33cceabbca7db45b9f6b304e82e7935d,52:35.5,Tablet,4G,1
U_93289,35-44,f,UP,Chennai,mid,iPhone15,English,REQ_000973,c56b31a1317caa1c0ef62a503afefb46,29:37.5,,5G,1
U_458018,55+,,,Chennai,low,Pixel8,English,REQ_000974,cbcb740e12b1335bbda82ad5bce49c1e,58:44.5,Mobile,4G,1
U_397492,45-54,,MH,,mid,RedmiNote,Tamil,REQ_000975,29afc6d895e56a8f1915583491bd204a,52:25.5,,4G,1
U_137583,25-34,MALE,ka,Delhi,high,RedmiNote,English,REQ_000976,19ab1c6642befced0f9e9c1cb34bf322,07:56.5,,WiFi,1
U_456501,35-44,MALE,TN,Mumbai,low,Pixel8,Tamil,REQ_000977,ada13f795058800f0950732614e2e471,46:25.5,Mobile,5G,1
U_70241,18-24,FEMALE,,Mumbai,,Pixel8,English,REQ_000978,cb60592ef8222b4742cf371c0dcb4430,29:57.5,Mobile,5G,1
